comune,provincia,type,min_per_m2_cents,max_per_m2_cents,period,basis,zones_used
FONTANELLA,BG,commercial,90000,130000,2025S2,zone_median,1
FONTENO,BG,apartment,80000,110000,2025S2,zone_median,1
FONTENO,BG,house,90000,120000,2025S2,zone_median,1
FONTENO,BG,villa,90000,120000,2025S2,zone_median,1
FONTENO,BG,commercial,90000,130000,2025S2,zone_median,1
FOPPOLO,BG,apartment,86000,120000,2025S2,zone_median,1
FOPPOLO,BG,house,97000,130000,2025S2,zone_median,1
FOPPOLO,BG,villa,97000,130000,2025S2,zone_median,1
FOPPOLO,BG,commercial,100000,160000,2025S2,zone_median,1
FORESTO SPARSO,BG,apartment,70000,90000,2025S2,zone_median,1
FORESTO SPARSO,BG,house,90000,100000,2025S2,zone_median,1
FORESTO SPARSO,BG,villa,90000,100000,2025S2,zone_median,1
FORESTO SPARSO,BG,commercial,90000,130000,2025S2,zone_median,1
FORNOVO SAN GIOVANNI,BG,apartment,100000,125000,2025S2,zone_median,1
FORNOVO SAN GIOVANNI,BG,house,85000,120000,2025S2,zone_median,1
FORNOVO SAN GIOVANNI,BG,villa,85000,120000,2025S2,zone_median,1
FORNOVO SAN GIOVANNI,BG,commercial,90000,140000,2025S2,zone_median,1
FUIPIANO VALLE IMAGNA,BG,apartment,73000,89000,2025S2,zone_median,1
FUIPIANO VALLE IMAGNA,BG,house,75000,110000,2025S2,zone_median,1
FUIPIANO VALLE IMAGNA,BG,villa,75000,110000,2025S2,zone_median,1
FUIPIANO VALLE IMAGNA,BG,commercial,90000,110000,2025S2,zone_median,1
GANDELLINO,BG,apartment,80000,115000,2025S2,zone_median,1
GANDELLINO,BG,house,85000,120000,2025S2,zone_median,1
GANDELLINO,BG,villa,85000,120000,2025S2,zone_median,1
GANDELLINO,BG,commercial,95000,130000,2025S2,zone_median,1
GANDINO,BG,apartment,80000,120000,2025S2,zone_median,1
GANDINO,BG,house,90000,130000,2025S2,zone_median,1
GANDINO,BG,villa,90000,130000,2025S2,zone_median,1
GANDINO,BG,commercial,95000,130000,2025S2,zone_median,1
GANDOSSO,BG,apartment,90000,100000,2025S2,zone_median,1
GANDOSSO,BG,house,100000,110000,2025S2,zone_median,1
GANDOSSO,BG,villa,100000,110000,2025S2,zone_median,1
GANDOSSO,BG,commercial,90000,130000,2025S2,zone_median,1
GAVERINA TERME,BG,apartment,90000,100000,2025S2,zone_median,1
GAVERINA TERME,BG,house,100000,110000,2025S2,zone_median,1
GAVERINA TERME,BG,villa,100000,110000,2025S2,zone_median,1
GAVERINA TERME,BG,commercial,90000,120000,2025S2,zone_median,1
GAZZANIGA,BG,apartment,90000,110000,2025S2,zone_median,2
GAZZANIGA,BG,house,100000,130000,2025S2,zone_median,2
GAZZANIGA,BG,villa,100000,130000,2025S2,zone_median,2
GAZZANIGA,BG,commercial,95000,150000,2025S2,zone_median,1
GHISALBA,BG,apartment,100000,120000,2025S2,zone_median,1
GHISALBA,BG,house,100000,125000,2025S2,zone_median,1
GHISALBA,BG,villa,100000,125000,2025S2,zone_median,1
GHISALBA,BG,commercial,90000,140000,2025S2,zone_median,1
GORLAGO,BG,apartment,90000,120000,2025S2,zone_median,1
GORLAGO,BG,house,100000,130000,2025S2,zone_median,1
GORLAGO,BG,villa,100000,130000,2025S2,zone_median,1
GORLAGO,BG,commercial,130000,170000,2025S2,zone_median,1
GORLE,BG,apartment,150000,200000,2025S2,zone_median,3
GORLE,BG,house,182500,230000,2025S2,zone_median,2
GORLE,BG,villa,182500,230000,2025S2,zone_median,2
GORLE,BG,commercial,115000,165000,2025S2,zone_median,2
GORNO,BG,apartment,80000,100000,2025S2,zone_median,1
GORNO,BG,house,90000,120000,2025S2,zone_median,1
GORNO,BG,villa,90000,120000,2025S2,zone_median,1
GORNO,BG,commercial,95000,130000,2025S2,zone_median,1
GRASSOBBIO,BG,apartment,105000,155000,2025S2,zone_median,3
GRASSOBBIO,BG,house,130000,170000,2025S2,zone_median,1
GRASSOBBIO,BG,villa,130000,170000,2025S2,zone_median,1
GRASSOBBIO,BG,commercial,100000,130000,2025S2,zone_median,1
GROMO,BG,apartment,80000,110000,2025S2,zone_median,1
GROMO,BG,house,90000,120000,2025S2,zone_median,1
GROMO,BG,villa,90000,120000,2025S2,zone_median,1
GROMO,BG,commercial,95000,130000,2025S2,zone_median,1
GRONE,BG,apartment,72000,89000,2025S2,zone_median,2
GRONE,BG,house,88500,104000,2025S2,zone_median,2
GRONE,BG,villa,88500,104000,2025S2,zone_median,2
GRONE,BG,commercial,80000,100000,2025S2,zone_median,1
GRUMELLO DEL MONTE,BG,apartment,110000,165000,2025S2,zone_median,1
GRUMELLO DEL MONTE,BG,house,110000,165000,2025S2,zone_median,1
GRUMELLO DEL MONTE,BG,villa,110000,165000,2025S2,zone_median,1
GRUMELLO DEL MONTE,BG,commercial,160000,210000,2025S2,zone_median,1
ISOLA DI FONDRA,BG,apartment,70000,76000,2025S2,zone_median,1
ISOLA DI FONDRA,BG,house,76000,97000,2025S2,zone_median,1
ISOLA DI FONDRA,BG,villa,76000,97000,2025S2,zone_median,1
ISOLA DI FONDRA,BG,commercial,80000,100000,2025S2,zone_median,1
ISSO,BG,apartment,69000,82000,2025S2,zone_median,1
ISSO,BG,house,87000,105000,2025S2,zone_median,1
ISSO,BG,villa,87000,105000,2025S2,zone_median,1
ISSO,BG,commercial,90000,120000,2025S2,zone_median,1
LALLIO,BG,apartment,135000,175000,2025S2,zone_median,1
LALLIO,BG,house,140000,170000,2025S2,zone_median,1
LALLIO,BG,villa,140000,170000,2025S2,zone_median,1
LALLIO,BG,commercial,100000,130000,2025S2,zone_median,1
LEFFE,BG,apartment,90000,110000,2025S2,zone_median,1
LEFFE,BG,house,100000,130000,2025S2,zone_median,1
LEFFE,BG,villa,100000,130000,2025S2,zone_median,1
LEFFE,BG,commercial,95000,150000,2025S2,zone_median,1
LENNA,BG,apartment,73000,89000,2025S2,zone_median,1
LENNA,BG,house,82000,120000,2025S2,zone_median,1
LENNA,BG,villa,82000,120000,2025S2,zone_median,1
LENNA,BG,commercial,90000,120000,2025S2,zone_median,1
LEVATE,BG,apartment,85000,120000,2025S2,zone_median,1
LEVATE,BG,house,105000,125000,2025S2,zone_median,1
LEVATE,BG,villa,105000,125000,2025S2,zone_median,1
LEVATE,BG,commercial,90000,140000,2025S2,zone_median,1
LOCATELLO,BG,apartment,73000,86000,2025S2,zone_median,1
LOCATELLO,BG,house,75000,98000,2025S2,zone_median,1
LOCATELLO,BG,villa,75000,98000,2025S2,zone_median,1
LOCATELLO,BG,commercial,80000,100000,2025S2,zone_median,1
LOVERE,BG,apartment,110000,145000,2025S2,zone_median,3
LOVERE,BG,house,140000,165000,2025S2,zone_median,1
LOVERE,BG,commercial,125000,175000,2025S2,zone_median,2
LOVERE,BG,villa,140000,165000,2025S2,zone_median,1
LURANO,BG,apartment,75000,85000,2025S2,zone_median,1
LURANO,BG,house,95000,115000,2025S2,zone_median,1
LURANO,BG,villa,95000,115000,2025S2,zone_median,1
LURANO,BG,commercial,90000,120000,2025S2,zone_median,1
LUZZANA,BG,apartment,90000,100000,2025S2,zone_median,1
LUZZANA,BG,house,100000,110000,2025S2,zone_median,1
LUZZANA,BG,villa,100000,110000,2025S2,zone_median,1
LUZZANA,BG,commercial,90000,130000,2025S2,zone_median,1
MADONE,BG,apartment,84000,120000,2025S2,zone_median,1
MADONE,BG,house,90000,120000,2025S2,zone_median,1
MADONE,BG,villa,90000,120000,2025S2,zone_median,1
MADONE,BG,commercial,90000,130000,2025S2,zone_median,1
MAPELLO,BG,apartment,110000,150000,2025S2,zone_median,3
MAPELLO,BG,house,130000,160000,2025S2,zone_median,2
MAPELLO,BG,villa,130000,160000,2025S2,zone_median,2
MAPELLO,BG,commercial,95000,140000,2025S2,zone_median,1
MARTINENGO,BG,apartment,75000,93000,2025S2,zone_median,3
MARTINENGO,BG,house,110000,140000,2025S2,zone_median,1
MARTINENGO,BG,villa,110000,140000,2025S2,zone_median,1
MARTINENGO,BG,commercial,90000,140000,2025S2,zone_median,1
MEDOLAGO,BG,apartment,89500,127500,2025S2,zone_median,2
MEDOLAGO,BG,house,100000,140000,2025S2,zone_median,2
MEDOLAGO,BG,villa,100000,140000,2025S2,zone_median,2
MEDOLAGO,BG,commercial,90000,130000,2025S2,zone_median,2
MEZZOLDO,BG,apartment,88000,110000,2025S2,zone_median,1
MEZZOLDO,BG,house,98000,120000,2025S2,zone_median,1
MEZZOLDO,BG,villa,98000,120000,2025S2,zone_median,1
MEZZOLDO,BG,commercial,110000,150000,2025S2,zone_median,1
MISANO DI GERA D`ADDA,BG,apartment,100000,125000,2025S2,zone_median,1
MISANO DI GERA D`ADDA,BG,house,97000,115000,2025S2,zone_median,1
MISANO DI GERA D`ADDA,BG,villa,97000,115000,2025S2,zone_median,1
MISANO DI GERA D`ADDA,BG,commercial,90000,140000,2025S2,zone_median,1
MOIO DE` CALVI,BG,apartment,88000,110000,2025S2,zone_median,1
MOIO DE` CALVI,BG,house,98000,120000,2025S2,zone_median,1
MOIO DE` CALVI,BG,villa,98000,120000,2025S2,zone_median,1
MOIO DE` CALVI,BG,commercial,80000,100000,2025S2,zone_median,1
MONASTEROLO D CASTELLO,BG,apartment,100000,120000,2025S2,zone_median,1
MONASTEROLO D CASTELLO,BG,house,120000,140000,2025S2,zone_median,1
MONASTEROLO D CASTELLO,BG,villa,120000,140000,2025S2,zone_median,1
MONASTEROLO D CASTELLO,BG,commercial,90000,140000,2025S2,zone_median,1
MONTELLO,BG,apartment,90000,110000,2025S2,zone_median,1
MONTELLO,BG,house,100000,130000,2025S2,zone_median,1
MONTELLO,BG,villa,100000,130000,2025S2,zone_median,1
MONTELLO,BG,commercial,95000,140000,2025S2,zone_median,1
MORENGO,BG,apartment,75000,88000,2025S2,zone_median,1
MORENGO,BG,house,97000,115000,2025S2,zone_median,1
MORENGO,BG,villa,97000,115000,2025S2,zone_median,1
MORENGO,BG,commercial,90000,140000,2025S2,zone_median,1
MORNICO AL SERIO,BG,apartment,85000,105000,2025S2,zone_median,1
MORNICO AL SERIO,BG,house,95000,115000,2025S2,zone_median,1
MORNICO AL SERIO,BG,villa,95000,115000,2025S2,zone_median,1
MORNICO AL SERIO,BG,commercial,90000,140000,2025S2,zone_median,1
MOZZANICA,BG,apartment,75000,105000,2025S2,zone_median,1
MOZZANICA,BG,house,90000,120000,2025S2,zone_median,1
MOZZANICA,BG,villa,90000,120000,2025S2,zone_median,1
MOZZANICA,BG,commercial,90000,140000,2025S2,zone_median,1
MOZZO,BG,apartment,140000,195000,2025S2,zone_median,2
MOZZO,BG,house,160000,180000,2025S2,zone_median,2
MOZZO,BG,villa,160000,180000,2025S2,zone_median,2
MOZZO,BG,commercial,120000,170000,2025S2,zone_median,1
NEMBRO,BG,apartment,100000,127500,2025S2,zone_median,4
NEMBRO,BG,house,132500,145000,2025S2,zone_median,4
NEMBRO,BG,villa,132500,145000,2025S2,zone_median,4
NEMBRO,BG,commercial,140000,180000,2025S2,zone_median,1
PONTE NOSSA,BG,apartment,80000,100000,2025S2,zone_median,1
PONTE NOSSA,BG,house,90000,120000,2025S2,zone_median,1
PONTE NOSSA,BG,villa,90000,120000,2025S2,zone_median,1
PONTE NOSSA,BG,commercial,95000,120000,2025S2,zone_median,1
OLMO AL BREMBO,BG,apartment,88000,100000,2025S2,zone_median,1
OLMO AL BREMBO,BG,house,98000,120000,2025S2,zone_median,1
OLMO AL BREMBO,BG,villa,98000,120000,2025S2,zone_median,1
OLMO AL BREMBO,BG,commercial,80000,100000,2025S2,zone_median,1
OLTRE IL COLLE,BG,apartment,78000,98000,2025S2,zone_median,1
OLTRE IL COLLE,BG,house,98000,120000,2025S2,zone_median,1
OLTRE IL COLLE,BG,villa,98000,120000,2025S2,zone_median,1
OLTRE IL COLLE,BG,commercial,90000,110000,2025S2,zone_median,1
OLTRESSENDA ALTA,BG,apartment,75000,90000,2025S2,zone_median,1
OLTRESSENDA ALTA,BG,house,80000,100000,2025S2,zone_median,1
OLTRESSENDA ALTA,BG,villa,80000,100000,2025S2,zone_median,1
ONETA,BG,apartment,67000,86000,2025S2,zone_median,2
ONETA,BG,house,80000,100000,2025S2,zone_median,2
ONETA,BG,villa,80000,100000,2025S2,zone_median,2
ONETA,BG,commercial,90000,110000,2025S2,zone_median,1
ONORE,BG,apartment,100000,120000,2025S2,zone_median,1
ONORE,BG,house,110000,130000,2025S2,zone_median,1
ONORE,BG,villa,110000,130000,2025S2,zone_median,1
ONORE,BG,commercial,90000,110000,2025S2,zone_median,1
ORIO AL SERIO,BG,apartment,110000,125000,2025S2,zone_median,2
ORIO AL SERIO,BG,house,140000,170000,2025S2,zone_median,1
ORIO AL SERIO,BG,villa,140000,170000,2025S2,zone_median,1
ORIO AL SERIO,BG,commercial,110000,140000,2025S2,zone_median,2
ORNICA,BG,apartment,88000,110000,2025S2,zone_median,1
ORNICA,BG,house,98000,120000,2025S2,zone_median,1
ORNICA,BG,villa,98000,120000,2025S2,zone_median,1
ORNICA,BG,commercial,80000,100000,2025S2,zone_median,1
OSIO SOPRA,BG,apartment,96000,130000,2025S2,zone_median,3
OSIO SOPRA,BG,house,130000,160000,2025S2,zone_median,1
OSIO SOPRA,BG,villa,130000,160000,2025S2,zone_median,1
OSIO SOPRA,BG,commercial,120000,170000,2025S2,zone_median,1
OSIO SOTTO,BG,apartment,115000,165000,2025S2,zone_median,1
OSIO SOTTO,BG,house,130000,160000,2025S2,zone_median,1
OSIO SOTTO,BG,villa,130000,160000,2025S2,zone_median,1
OSIO SOTTO,BG,commercial,120000,170000,2025S2,zone_median,1
PAGAZZANO,BG,apartment,74000,92000,2025S2,zone_median,1
PAGAZZANO,BG,house,97000,115000,2025S2,zone_median,1
PAGAZZANO,BG,villa,97000,115000,2025S2,zone_median,1
PAGAZZANO,BG,commercial,90000,145000,2025S2,zone_median,1
PALADINA,BG,apartment,122500,160000,2025S2,zone_median,2
PALADINA,BG,house,160000,180000,2025S2,zone_median,2
PALADINA,BG,villa,160000,180000,2025S2,zone_median,2
PALADINA,BG,commercial,100000,135000,2025S2,zone_median,1
PALAZZAGO,BG,apartment,95000,135000,2025S2,zone_median,3
PALAZZAGO,BG,house,112500,155000,2025S2,zone_median,2
PALAZZAGO,BG,villa,112500,155000,2025S2,zone_median,2
PALAZZAGO,BG,commercial,90000,140000,2025S2,zone_median,1
PALOSCO,BG,apartment,90000,105000,2025S2,zone_median,1
PALOSCO,BG,house,97000,115000,2025S2,zone_median,1
PALOSCO,BG,villa,97000,115000,2025S2,zone_median,1
PALOSCO,BG,commercial,90000,145000,2025S2,zone_median,1
PARRE,BG,apartment,80000,100000,2025S2,zone_median,2
PARRE,BG,house,100000,130000,2025S2,zone_median,2
PARRE,BG,villa,100000,130000,2025S2,zone_median,2
PARRE,BG,commercial,95000,120000,2025S2,zone_median,1
PARZANICA,BG,apartment,90000,115000,2025S2,zone_median,2
PARZANICA,BG,house,110000,120000,2025S2,zone_median,2
PARZANICA,BG,villa,110000,120000,2025S2,zone_median,2
PARZANICA,BG,commercial,90000,130000,2025S2,zone_median,1
PEDRENGO,BG,apartment,112500,130000,2025S2,zone_median,2
PEDRENGO,BG,house,135000,155000,2025S2,zone_median,2
PEDRENGO,BG,villa,135000,155000,2025S2,zone_median,2
PEDRENGO,BG,commercial,140000,190000,2025S2,zone_median,2
PEIA,BG,apartment,80000,100000,2025S2,zone_median,1
PEIA,BG,house,90000,130000,2025S2,zone_median,1
PEIA,BG,villa,90000,130000,2025S2,zone_median,1
PEIA,BG,commercial,95000,120000,2025S2,zone_median,1
PIANICO,BG,apartment,90000,110000,2025S2,zone_median,2
PIANICO,BG,house,110000,120000,2025S2,zone_median,2
PIANICO,BG,villa,110000,120000,2025S2,zone_median,2
PIANICO,BG,commercial,100000,120000,2025S2,zone_median,1
PIARIO,BG,apartment,80000,100000,2025S2,zone_median,1
PIARIO,BG,house,90000,120000,2025S2,zone_median,1
PIARIO,BG,villa,90000,120000,2025S2,zone_median,1
PIARIO,BG,commercial,95000,120000,2025S2,zone_median,1
PIAZZA BREMBANA,BG,apartment,100000,120000,2025S2,zone_median,1
PIAZZA BREMBANA,BG,house,110000,140000,2025S2,zone_median,1
PIAZZA BREMBANA,BG,villa,110000,140000,2025S2,zone_median,1
PIAZZA BREMBANA,BG,commercial,130000,150000,2025S2,zone_median,1
PIAZZATORRE,BG,apartment,80000,110000,2025S2,zone_median,1
PIAZZATORRE,BG,house,98000,120000,2025S2,zone_median,1
PIAZZATORRE,BG,villa,98000,120000,2025S2,zone_median,1
PIAZZATORRE,BG,commercial,100000,120000,2025S2,zone_median,1
PIAZZOLO,BG,apartment,88000,110000,2025S2,zone_median,1
PIAZZOLO,BG,house,98000,120000,2025S2,zone_median,1
PIAZZOLO,BG,villa,98000,120000,2025S2,zone_median,1
PIAZZOLO,BG,commercial,80000,100000,2025S2,zone_median,1
POGNANO,BG,apartment,80000,95000,2025S2,zone_median,1
POGNANO,BG,house,95000,115000,2025S2,zone_median,1
POGNANO,BG,villa,95000,115000,2025S2,zone_median,1
POGNANO,BG,commercial,90000,145000,2025S2,zone_median,1
PONTERANICA,BG,apartment,140000,160000,2025S2,zone_median,1
PONTERANICA,BG,house,170000,180000,2025S2,zone_median,1
PONTERANICA,BG,villa,170000,180000,2025S2,zone_median,1
PONTERANICA,BG,commercial,110000,150000,2025S2,zone_median,1
PONTE SAN PIETRO,BG,apartment,110000,160000,2025S2,zone_median,3
PONTE SAN PIETRO,BG,house,130000,170000,2025S2,zone_median,2
PONTE SAN PIETRO,BG,commercial,90000,160000,2025S2,zone_median,3
PONTE SAN PIETRO,BG,villa,130000,170000,2025S2,zone_median,2
PONTIDA,BG,apartment,95000,135000,2025S2,zone_median,1
PONTIDA,BG,house,110000,140000,2025S2,zone_median,1
PONTIDA,BG,villa,110000,140000,2025S2,zone_median,1
PONTIDA,BG,commercial,90000,130000,2025S2,zone_median,1
PONTIROLO NUOVO,BG,apartment,90000,115000,2025S2,zone_median,1
PONTIROLO NUOVO,BG,house,125000,155000,2025S2,zone_median,1
PONTIROLO NUOVO,BG,villa,125000,155000,2025S2,zone_median,1
PONTIROLO NUOVO,BG,commercial,90000,140000,2025S2,zone_median,1
PRADALUNGA,BG,apartment,90000,130000,2025S2,zone_median,1
PRADALUNGA,BG,house,100000,150000,2025S2,zone_median,1
PRADALUNGA,BG,villa,100000,150000,2025S2,zone_median,1
PRADALUNGA,BG,commercial,95000,140000,2025S2,zone_median,1
PREDORE,BG,apartment,110000,150000,2025S2,zone_median,1
PREDORE,BG,house,130000,180000,2025S2,zone_median,1
PREDORE,BG,villa,130000,180000,2025S2,zone_median,1
PREDORE,BG,commercial,100000,140000,2025S2,zone_median,1
PREMOLO,BG,apartment,70000,90000,2025S2,zone_median,2
PREMOLO,BG,house,80000,120000,2025S2,zone_median,1
PREMOLO,BG,villa,80000,120000,2025S2,zone_median,1
PREMOLO,BG,commercial,95000,120000,2025S2,zone_median,1
PRESEZZO,BG,apartment,105000,140000,2025S2,zone_median,1
PRESEZZO,BG,house,110000,140000,2025S2,zone_median,1
PRESEZZO,BG,villa,110000,140000,2025S2,zone_median,1
PRESEZZO,BG,commercial,100000,140000,2025S2,zone_median,1
PUMENENGO,BG,apartment,69000,82000,2025S2,zone_median,2
PUMENENGO,BG,house,87000,105000,2025S2,zone_median,2
PUMENENGO,BG,villa,87000,105000,2025S2,zone_median,2
PUMENENGO,BG,commercial,90000,130000,2025S2,zone_median,1
RANICA,BG,apartment,140000,180000,2025S2,zone_median,3
RANICA,BG,house,180000,200000,2025S2,zone_median,2
RANICA,BG,villa,180000,200000,2025S2,zone_median,2
RANICA,BG,commercial,110000,145000,2025S2,zone_median,1
RANZANICO,BG,apartment,85000,95000,2025S2,zone_median,2
RANZANICO,BG,house,100000,120000,2025S2,zone_median,1
RANZANICO,BG,villa,100000,120000,2025S2,zone_median,1
RANZANICO,BG,commercial,90000,140000,2025S2,zone_median,1
RIVA DI SOLTO,BG,apartment,105000,125000,2025S2,zone_median,2
RIVA DI SOLTO,BG,house,120000,150000,2025S2,zone_median,2
RIVA DI SOLTO,BG,villa,120000,150000,2025S2,zone_median,2
RIVA DI SOLTO,BG,commercial,100000,140000,2025S2,zone_median,1
ROGNO,BG,apartment,87500,97500,2025S2,zone_median,2
ROGNO,BG,house,91000,120000,2025S2,zone_median,2
ROGNO,BG,villa,91000,120000,2025S2,zone_median,2
ROGNO,BG,commercial,100000,140000,2025S2,zone_median,1
ROMANO DI LOMBARDIA,BG,apartment,110000,150000,2025S2,zone_median,3
ROMANO DI LOMBARDIA,BG,house,120000,160000,2025S2,zone_median,2
ROMANO DI LOMBARDIA,BG,commercial,100000,150000,2025S2,zone_median,2
ROMANO DI LOMBARDIA,BG,villa,120000,160000,2025S2,zone_median,2
RONCOBELLO,BG,apartment,88000,110000,2025S2,zone_median,1
RONCOBELLO,BG,house,98000,120000,2025S2,zone_median,1
RONCOBELLO,BG,villa,98000,120000,2025S2,zone_median,1
RONCOBELLO,BG,commercial,90000,110000,2025S2,zone_median,1
RONCOLA,BG,apartment,72000,88000,2025S2,zone_median,1
RONCOLA,BG,house,74000,110000,2025S2,zone_median,1
RONCOLA,BG,villa,74000,110000,2025S2,zone_median,1
RONCOLA,BG,commercial,90000,110000,2025S2,zone_median,1
ROTA D`IMAGNA,BG,apartment,71000,87000,2025S2,zone_median,2
ROTA D`IMAGNA,BG,house,74000,110000,2025S2,zone_median,1
ROTA D`IMAGNA,BG,villa,74000,110000,2025S2,zone_median,1
ROTA D`IMAGNA,BG,commercial,90000,110000,2025S2,zone_median,1
ROVETTA,BG,apartment,76000,95000,2025S2,zone_median,3
ROVETTA,BG,house,130000,150000,2025S2,zone_median,1
ROVETTA,BG,villa,130000,150000,2025S2,zone_median,1
ROVETTA,BG,commercial,140000,190000,2025S2,zone_median,1
SAN GIOVANNI BIANCO,BG,apartment,94000,120000,2025S2,zone_median,2
SAN GIOVANNI BIANCO,BG,house,115000,145000,2025S2,zone_median,1
SAN GIOVANNI BIANCO,BG,villa,115000,145000,2025S2,zone_median,1
SAN GIOVANNI BIANCO,BG,commercial,110000,170000,2025S2,zone_median,1
SAN PELLEGRINO TERME,BG,apartment,110000,132500,2025S2,zone_median,2
SAN PELLEGRINO TERME,BG,house,115000,140000,2025S2,zone_median,2
SAN PELLEGRINO TERME,BG,villa,115000,140000,2025S2,zone_median,2
SAN PELLEGRINO TERME,BG,commercial,110000,140000,2025S2,zone_median,1
SANTA BRIGIDA,BG,apartment,73000,89000,2025S2,zone_median,1
SANTA BRIGIDA,BG,house,82000,120000,2025S2,zone_median,1
SANTA BRIGIDA,BG,villa,82000,120000,2025S2,zone_median,1
SANTA BRIGIDA,BG,commercial,80000,100000,2025S2,zone_median,1
SARNICO,BG,apartment,170000,225000,2025S2,zone_median,2
SARNICO,BG,house,225000,280000,2025S2,zone_median,2
SARNICO,BG,villa,225000,280000,2025S2,zone_median,2
SARNICO,BG,commercial,140000,200000,2025S2,zone_median,1
SCANZOROSCIATE,BG,apartment,130000,177500,2025S2,zone_median,4
SCANZOROSCIATE,BG,house,135000,165000,2025S2,zone_median,4
SCANZOROSCIATE,BG,villa,135000,165000,2025S2,zone_median,4
SCANZOROSCIATE,BG,commercial,105000,160000,2025S2,zone_median,2
SCHILPARIO,BG,apartment,90000,120000,2025S2,zone_median,1
SCHILPARIO,BG,house,100000,140000,2025S2,zone_median,1
SCHILPARIO,BG,villa,100000,140000,2025S2,zone_median,1
SCHILPARIO,BG,commercial,150000,190000,2025S2,zone_median,1
SEDRINA,BG,apartment,73000,89000,2025S2,zone_median,1
SEDRINA,BG,house,82000,120000,2025S2,zone_median,1
SEDRINA,BG,villa,82000,120000,2025S2,zone_median,1
